color,coord0,coord1
1,29.01452216312238,82.4226079471133
2,66.90594978256203,26.899317140215185
2,13.44841903063736,72.64701090686614
0,75.75056581220515,74.26912907250886
0,97.92167866478138,60.98194885932128
1,95.77041126769211,58.30362458947409
1,45.25972844256252,30.498613396345352
0,55.91675905579271,42.83017380232232
0,33.45659981731076,12.580406443618186
1,5.0468568138061665,72.51956556881018
0,33.86322035736152,85.9615093028236
2,24.54047963274769,32.2921453161935
2,59.39903316947435,23.06310695276428
0,75.70043516090522,67.29914621297512
0,86.75942255003724,9.490265779653528
0,71.06610460008682,77.60880126208738
0,76.91932516476093,49.13668168139215
1,73.12643539265893,60.21260050558773
0,80.97855888446301,2.966821526362473
2,34.012723523374014,73.83443021081342
2,82.06866116208738,75.2498428042039
2,35.78060278291759,13.737123172162025
0,14.600345907436408,2.201872818762707
1,63.526872525772745,10.242362655607229
0,55.29804949084157,89.14463625294229
1,95.56720071643537,35.48077402449095
2,93.72191118506309,70.73259857061574
2,92.72446365597122,65.43996393351335
0,56.44267106278844,46.6409234845128
0,70.40169355756092,22.45615993451261
0,76.556414899608,46.579774427521436
0,56.60717635362305,26.461372876434265
2,44.340695430990785,38.469892754064205
1,89.27642458112472,96.74764701433297
2,76.74436270233896,80.8213330674342
2,45.765443309398314,62.05595328783636
0,39.070039010556854,17.44615828642152
0,51.416522923259045,50.13285971650379
1,47.25925862305929,97.80719739412505
0,20.780341813653756,74.29847104058335
2,28.280206165165744,17.35510331491994
2,26.131445977116474,57.53986955414302
2,66.84430017650337,65.38264061927038
0,66.61599493829814,56.64446294637189
1,50.26438001473185,26.251693432318433
1,61.15973459124824,61.16367666111666
2,76.65216367361221,53.43691898664487
0,21.91210315318697,99.37650957388726
0,6.876970120240832,23.28475056213358
0,77.60904169010067,62.5952021340877
0,69.80215541897051,72.21834078034634
0,57.67022666141849,0.6376167459300364
0,90.96880617247498,53.04806027145218
0,44.29189968856358,36.81225204086982
1,25.692575813985197,27.06929712152656
2,1.9080604941379753,57.21788309283837
0,66.15064384993183,90.95283093091095
1,23.978976009981423,98.95758525059809
0,19.97416512513288,53.323954530785024
2,82.2266603891246,23.851743636383517
2,63.32189700181292,33.271701035706656
1,52.24470596983346,35.89527220490839
1,54.305290684470165,56.63525287837913
0,54.338706691134355,77.69388633746954
0,57.626461482611255,10.761275412719652
0,53.0749195776597,33.65124455170282
0,15.992063968311276,42.821141702763384
2,91.07787066076932,91.79791501202708
0,42.21919579551843,17.667355353113813
0,32.7777148217004,40.44943507559867
2,83.21743510852451,5.6131925675013346
0,64.96338267504116,93.03707645126823
2,52.852032445076844,50.263806088603616
1,72.2395442884595,5.108771181539673
2,99.47227373127828,81.87671702742865
1,69.0457455877205,83.0349966740453
1,96.00268040233439,40.68580898195323
1,35.09418197655895,16.838206217086793
0,63.67771453131061,37.63821668349816
0,85.7009413999776,67.72246974860724
1,52.07604826801012,5.614006229432733
0,31.767017823840472,94.37117276278101
2,92.31413606994272,84.39804833623604
2,48.65864838669096,30.262010960302664
0,70.88910188063574,99.71339546528554
1,12.322565029921684,44.28821506101781
2,56.21675343666632,74.0488302035401
1,88.99898364678454,5.639172658438052
1,52.96882572468129,83.92720342880835
2,93.79799385286921,71.73992171891857
2,76.87655809249635,83.02363341248446
1,68.07479385784544,84.5700940235403
1,58.13311823928318,0.6097697451001083
1,79.20265952984028,33.53949257542126
2,55.31338933818309,87.26470977745933
2,15.079645344439097,33.87642769311311
0,50.865077691273974,31.188435015242945
1,83.48063462102215,72.05430436892341
2,86.17861490148985,50.839071401451854
1,23.718328386769006,89.03617048594337
2,27.680786529192513,1.9316284432603248
2,94.68060796354966,16.68575088877684
1,49.78950026512623,29.500185894024654
0,89.17820363088462,40.14687445074331
1,64.91413536223276,92.34620352001416
1,82.37261572352487,61.09287748134681
1,1.8219191527944822,23.507772595138622
2,54.53637480999846,58.320600916821455
0,15.922606763560399,10.569531560691004
0,54.40463091771288,26.69707456938024
1,93.98226160139674,15.369328003882787
0,13.808891558388126,26.659146329946726
1,16.59149368747732,34.753473572632956
1,13.640422326981504,47.42665568776596
1,45.91778184801703,35.32947880802859
1,23.633774711978717,67.29815322316503
1,35.07006904607677,52.79445609316704
0,9.676616649787583,99.3469254797593
2,81.63572521175469,33.926581436750084
0,95.63228317939758,48.909587161713105
2,45.64012809911768,67.5752533099513
0,89.00329709054955,38.2266472016616
1,1.110779698150166,24.62124888146533
2,90.09030976773494,3.027360501160803
1,92.39892798572443,51.84415647587972
0,4.2292011421564135,42.038530870124504
1,26.162542232611084,95.93402997694503
2,89.01288083832563,92.27266194277502
0,57.10462563666021,11.916397489221985
1,71.43290109403641,17.578582843009695
0,65.05834771780378,62.94688093923585
2,53.69824762129534,98.48910835283236
1,81.96762294124392,25.746634756284713
0,98.84966629428209,1.2234540945407657
0,83.3175504144505,2.5591900596599437
1,60.544133273385356,56.85035736827172
1,5.310636977200145,49.74494215361369
2,34.546653640844184,76.2335939720531
1,57.96929008185157,98.06232106564549
1,10.00426431024054,97.79881024500402
1,20.199165283998155,35.0799252045593
1,25.360387981352506,0.5455547139779693
2,58.97019421904003,56.85201538164767
2,42.62360724398096,68.88720060154444
0,87.88832357881556,93.24653041845376
2,8.007865572036533,99.31719596663717
1,83.61280529266587,51.305304621360015
1,73.76189106209587,47.31971511497286
1,19.196723979225094,73.30647872121891
2,68.29031320630324,9.309743099306456
1,96.4620656490956,96.48426963271565
0,80.03596560763515,57.66844983651257
1,59.32926162374831,65.9191667700796
2,91.69533700571215,50.18023287917571
0,18.566809725598077,11.90917058048695
0,51.65791573658327,96.7301820421686
2,78.43440917157312,54.563970889346
1,85.61517074044372,98.75389725530833
1,1.4037383171232043,5.9639291634087765
2,91.7073461653837,71.37305733164935
0,32.206602848889474,77.7411141002281
1,5.305393261335755,64.39667363410169
1,68.33792512696321,78.27952544019213
1,73.06276845566495,56.325990232678045
2,30.379220545533457,13.329652719283658
1,81.44308586248896,41.4285891315603
1,0.14650078276571277,97.16656692898312
1,71.36345222211872,5.225895047151308
1,20.07416449552074,43.1264584753644
2,73.63076247361352,86.49393751847003
2,96.48243985569206,48.50494926217893
2,90.44672927319812,66.79771223416586
2,26.270941209846242,36.09507934897026
1,85.94050304152162,37.70933694267544
1,82.63967150620589,74.51287805376626
1,35.37274694678572,25.81570010149512
1,38.521801739810726,13.766713091732463
0,26.11146876093382,49.49415080340316
2,1.9699030271713713,92.6431229267613
2,78.75762136245245,37.399289588443686
1,40.583866258793556,88.85004794601394
2,24.92134204771459,14.175436761705118
1,4.6433835588253425,68.66298947066116
2,32.303940184633475,68.22432988340735
1,24.68321838036276,48.39318233870997
2,96.86815657438372,43.96244246083072
1,17.471256279490845,83.42543576444955
2,7.009904962411717,49.300595727401706
0,50.98029144882036,79.60472672371878
0,85.8239181170515,49.69171530015043
1,24.41948408567348,62.65998708882689
2,97.48870890995563,38.11589663468871
0,17.60107464589138,83.44219665231127
0,66.57738081521272,71.67195238382351
2,8.70253361313188,74.85709688397507
2,57.253790996997466,96.35741040721366
1,13.850628372192109,30.56886155038835
1,95.76983215141263,36.458502187654496
0,71.415656927422,44.80340258592284
1,27.934294778485448,90.9718693514932
2,41.6053751631013,17.247326791332874
2,11.457358366034597,20.67097024756417
2,40.564971064530795,91.20345034286163
2,43.002698641162915,1.366656633103247
2,98.54346831833392,59.841968567378565
2,76.34165055925875,50.71379667771589
1,94.49799065152469,1.5969864825823965
2,83.00891933843256,95.58208742576385
0,11.66997789231985,59.83422750161939
2,19.128980402170527,97.26135112452835
2,61.61828819149772,58.70695132391794
1,55.22481759957367,37.622553731694516
0,88.1776598007139,52.7310612450663
0,8.458378739154282,81.60410571316949
2,64.54465131280455,82.75467305158645
1,49.42850093940964,81.42766046428557
1,90.34717877625637,46.87133128664895
1,66.59805215041756,52.67553440098977
2,45.60710772535761,26.11157028557194
0,49.96447552143982,90.54357892707782
0,61.89791556063062,67.25782768485706
0,28.62614532183524,80.41369756609487
2,85.9039558421169,97.36077037283516
2,26.73301598968597,93.26248483622935
0,95.97391346028469,47.477311665037334
0,97.52658375188213,12.393994659274288






